1,7509364.747,4726982.265
2,7509365.101,4726981.118
3,7509365.531,4726981.251
4,7509365.177,4726982.398
5,7509371.867,4726984.459
6,7509372.22,4726983.313
7,7509372.65,4726983.445
8,7509372.297,4726984.592
9,7509378.986,4726986.654
10,7509379.34,4726985.507
11,7509379.77,4726985.64
12,7509379.416,4726986.786
13,7509386.106,4726988.848
14,7509386.459,4726987.701
15,7509386.889,4726987.834
16,7509386.536,4726988.981
17,7509393.225,4726991.042
18,7509393.579,4726989.896
19,7509394.009,4726990.028
20,7509393.655,4726991.175
21,7509400.345,4726993.237
22,7509400.775,4726993.369
23,7509401.128,4726992.223
24,7509400.698,4726992.09
25,7509402.377,4726986.643
26,7509402.807,4726986.775
27,7509402.984,4726986.202
28,7509402.554,4726986.07
29,7509395.864,4726984.008
30,7509395.688,4726984.581
31,7509395.258,4726984.449
32,7509395.434,4726983.875
33,7509388.745,4726981.813
34,7509388.568,4726982.387
35,7509388.138,4726982.254
36,7509388.315,4726981.681
37,7509381.625,4726979.619
38,7509381.449,4726980.192
39,7509381.019,4726980.06
40,7509381.195,4726979.487
41,7509374.506,4726977.425
42,7509374.329,4726977.998
43,7509373.899,4726977.866
44,7509374.076,4726977.292
45,7509367.504,4726974.848
46,7509367.21,4726975.804
47,7509366.779,4726975.671
48,7509367.074,4726974.716
49,7509368.635,4726969.651
50,7509368.989,4726968.504
51,7509369.419,4726968.636
52,7509369.065,4726969.783
53,7509375.755,4726971.845
54,7509376.108,4726970.698
55,7509376.538,4726970.831
56,7509376.185,4726971.978
57,7509382.874,4726974.039
58,7509383.228,4726972.893
59,7509383.658,4726973.025
60,7509383.304,4726974.172
61,7509389.994,4726976.234
62,7509390.347,4726975.087
63,7509390.777,4726975.219
64,7509390.424,4726976.366
65,7509397.113,4726978.428
66,7509397.467,4726977.281
67,7509397.897,4726977.414
68,7509397.543,4726978.561
69,7509404.233,4726980.622
70,7509404.663,4726980.755
71,7509405.016,4726979.608
72,7509404.586,4726979.476
73,7509406.825,4726972.213
74,7509407.255,4726972.345
75,7509407.431,4726971.772
76,7509407.001,4726971.639
77,7509400.312,4726969.578
78,7509400.135,4726970.151
79,7509399.705,4726970.018
80,7509399.882,4726969.445
81,7509393.192,4726967.383
82,7509393.016,4726967.957
83,7509392.586,4726967.824
84,7509392.762,4726967.251
85,7509386.073,4726965.189
86,7509385.896,4726965.762
87,7509385.466,4726965.63
88,7509385.643,4726965.056
89,7509378.65,4726963.215
90,7509376.505,4726965.507
91,7509376.431,4726965.746
92,7509376.001,4726965.614
93,7509376.075,4726965.375
94,7509370.914,4726963.784
95,7509370.84,4726964.023
96,7509370.41,4726963.891
97,7509370.484,4726963.652
98,7509387.219,4726959.944
99,7509387.351,4726959.514
100,7509387.781,4726959.646
101,7509387.663,4726960.028
102,7509387.649,4726960.076
103,7509388.619,4726960.323
104,7509388.737,4726959.941
105,7509394.471,4726961.708
106,7509394.338,4726962.138
107,7509394.768,4726962.271
108,7509394.901,4726961.841
109,7509401.59,4726963.902
110,7509401.458,4726964.332
111,7509401.888,4726964.465
112,7509402.02,4726964.035
113,7509408.71,4726966.097
114,7509408.577,4726966.527
115,7509409.007,4726966.659
116,7509409.14,4726966.229
