1,7509362.872,4726983.257
2,7509369.551,4726961.585
3,7509375.333,4726963.367
4,7509377.317,4726960.582
5,7509380.81,4726958.618
6,7509385.918,4726959.072
7,7509386.359,4726957.638
8,7509409.677,4726964.825
9,7509411.087,4726965.26
10,7509401.838,4726995.267
11,7509400.428,4726994.832
12,7509408.382,4726995.086
13,7509415.501,4726997.28
14,7509422.621,4726999.475
15,7509429.74,4727001.669
16,7509436.86,4727003.863
17,7509443.979,4727006.058
18,7509451.099,4727008.252
19,7509458.481,4727010.527
20,7509465.863,4727012.803
21,7509472.983,4727014.997
22,7509480.102,4727017.191
23,7509487.222,4727019.386
24,7509494.341,4727021.58
25,7509496.425,4727014.819
26,7509498.229,4727008.966
27,7509491.11,4727006.771
28,7509483.99,4727004.577
29,7509476.871,4727002.383
30,7509469.751,4727000.188
31,7509462.369,4726997.913
32,7509454.987,4726995.638
33,7509447.867,4726993.443
34,7509440.748,4726991.249
35,7509433.628,4726989.055
36,7509426.509,4726986.86
37,7509419.389,4726984.666
38,7509412.269,4726982.472
39,7509416.504,4726968.734
40,7509423.623,4726970.929
41,7509430.72,4726973.195
42,7509437.84,4726975.389
43,7509444.959,4726977.583
44,7509452.079,4726979.778
45,7509459.198,4726981.972
46,7509466.581,4726984.247
47,7509464.872,4726989.79
48,7509472.255,4726992.065
49,7509472.305,4726989.779
50,7509473.572,4726985.67
51,7509478.255,4726987.113
52,7509476.988,4726991.222
53,7509479.374,4726994.26
54,7509481.105,4726988.645
55,7509488.224,4726990.84
56,7509486.494,4726996.454
57,7509493.613,4726998.648
