21490,7509490.220,4726984.132
21492,7509435.773,4726969.001
21493,7509437.175,4726960.361
21495,7509403.806,4726962.508
21485,7509521.697,4727036.044
21486,7509522.161,4727035.397
21494,7509421.219,4726961.052
21496,7509379.518,4726963.863
21487,7509520.144,4727028.834
21488,7509513.469,4727011.060
21497,7509352.308,4726961.919
21590,7509323.626,4726974.218
21484,7509429.575,4727017.146
21491,7509455.572,4726972.112
21498,7509335.046,4726961.623
21589,7509334.683,4726961.662
21489,7509503.702,4726996.051
3081,7509378.938,4726944.866
3080,7509366.862,4726941.435
3082,7509388.726,4726943.341
3087,7509483.172,4726948.550
3088,7509515.840,4726966.599
21503,7509497.237,4726973.506
21504,7509477.894,4726964.262
3083,7509360.506,4726925.037
3085,7509407.666,4726941.434
3089,7509543.552,4726994.945
21502,7509513.418,4726987.493
21505,7509457.639,4726959.843
3086,7509445.418,4726936.603
21498,7509335.046,4726961.623
21499,7509538.820,4727012.208
21501,7509525.412,4727005.100
21506,7509437.803,4726956.466
3084,7509390.759,4726933.680
21500,7509531.873,4727021.879
21588,7509358.821,4726934.252
3399,7509472.655,4726833.130
3293,7509452.968,4726895.371
21569,7509407.650,4726878.810
3292,7509492.976,4726879.152
3294,7509418.850,4726909.600
21570,7509464.960,4726813.740
21574,7509516.090,4726840.830
3399,7509472.655,4726833.130
21573,7509523.210,4726867.920
3291,7509521.051,4726868.672
21572,7509501.190,4726773.580
3292,7509492.976,4726879.152
21570,7509464.960,4726813.740
3289,7509494.787,4726882.848
21584,7509524.140,4726871.490
21583,7509537.870,4726923.740
21582,7509548.270,4726963.320
