2655-3399,7509472.655,4726833.13
2655-3293,7509452.968,4726895.371
2655-21569,7509407.65,4726878.81
2655-3292,7509492.976,4726879.152
2655-3294,7509418.85,4726909.6
2655-21570,7509464.96,4726813.74
