2854,7509547.646,4726963.589
2857,7509489.413,4726937.538
3279,7509531.162,4726950.084
2858,7509446.901,4726922.193
3280,7509514.754,4726939.07
3282,7509485.894,4726886.692
2855,7509529.188,4726955.62
2856,7509510.034,4726944.716
3281,7509504.943,4726930.177
3283,7509454.633,4726898.638
2859,7509420.61,4726923.74
3284,7509417.158,4726913.946
45686,7509547.646,4726963.589
46175,7509531.162,4726950.084
46176,7509514.754,4726939.07
46177,7509504.943,4726930.177
46178,7509485.894,4726886.692
46184,7509494.787,4726882.848
46185,7509522.725,4726872.005
46186,7509524.14,4726871.49
46192,7509548.27,4726963.32
46193,7509537.87,4726923.74
21574,7509516.09,4726840.83
3399,7509472.655,4726833.13
21573,7509523.21,4726867.92
3291,7509521.051,4726868.672
21572,7509501.19,4726773.58
3292,7509492.976,4726879.152
21570,7509464.96,4726813.74
3399,7509472.655,4726833.13
3293,7509452.968,4726895.371
21569,7509407.65,4726878.81
3292,7509492.976,4726879.152
3294,7509418.85,4726909.6
21570,7509464.96,4726813.74
45691,7509420.61,4726923.74
45692,7509409.037,4726931.948
45693,7509401.455,4726929.032
46180,7509417.158,4726913.946
46181,7509416.172,4726910.135
46182,7509405.199,4726881.589
46183,7509390.276,4726898.509
45693,7509401.455,4726929.032
45694,7509392.613,4726925.632
45695,7509385.454,4726923.045
45696,7509379.377,4726919.616
45697,7509374.475,4726916.425
46183,7509390.276,4726898.509
