2655-21574,7509516.09,4726840.83
2655-3399,7509472.655,4726833.13
2655-21573,7509523.21,4726867.92
2655-3291,7509521.051,4726868.672
2655-21572,7509501.19,4726773.58
2655-3292,7509492.976,4726879.152
2655-21570,7509464.96,4726813.74
